Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
main\org\apache\tools\ant\input\PropertyFileInputHandler.java-->PropertyFileInputHandler,5,1,20,5,,,4,80,43.778801,97.435898,9.5,0.475,5,25,3,0,6,0,,,3,100,1.152074,71.428574,3,0.5,0,0,2,0,2,0,,,2,100,43.202766,99.734039,1,0.5,0,0,5,0.576037,0.000809,2,3,0.230415,0.345622,0.05,10,0.012945,1.830676,1.999932,0.81055,751688,671447,0.115473,0.129273,19.182144,4,0.022074,0.004603,3.95,0.000525,0.069477,4.6,0.92,0.217815,0.007511,0.040538,ant,1.6,org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,3,19,0,0,3,2,0.75,104,0.5,0,0,0.666666667,0,0,33,1,0.6667,0,0
main\org\apache\tools\ant\types\selectors\OrSelector.java-->OrSelector,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,2.419355,100,0,,0,,3,0.345622,0.000485,1,3,0.115207,0.345622,0.166667,3,0.006768,0.957082,-10.631243,-4.308727,204261,672092,0.424947,0.129149,30.911901,174.759857,0.035572,0.201105,105,0.013952,0.000046,2.5,0.833333,0.379056,0.201423,0.008043,ant,1.6,org.apache.tools.ant.types.selectors.OrSelector,3,5,0,6,14,3,5,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,0,0
main\org\apache\tools\ant\filters\util\ChainReaderHelper.java-->ChainReaderHelper,10,26,90,28.888889,,,1,10,57.94931,47.76828,32,0.355556,20,22.222221,4,1,12,8.333333,,,3,75,11.40553,86.842102,5.5,0.458333,2,16.666666,7,13,42,30.952381,,,1,14.285714,57.834103,48.927876,14.5,0.345238,14.5,34.523811,10,1.152074,0.001617,7,4,0.806452,0.460829,0.288889,45,0.038028,5.378038,-43.094444,-17.465708,203705,672019,0.426106,0.129163,39.733334,206.882935,0.045723,0.23807,11845.66406,1.574057,0.018851,5.863636,0.586364,0.160906,0.056008,0.228749,ant,1.6,org.apache.tools.ant.filters.util.ChainReaderHelper,10,1,0,15,39,19,4,12,8,0.888888889,344,0.25,1,0,0.228571429,0,0,32.6,3,1.1,0,0
main\org\apache\tools\ant\taskdefs\Ant.java-->Ant,14,46,182,25.274725,,,1,7.142857,59.101383,37.60997,68,0.373626,12,6.593407,3,0,6,0,,,3,100,1.843318,66.666664,3,0.5,0,0,11,31,110,28.181818,,,1,9.090909,58.986176,38.208954,39.5,0.359091,0,0,14,1.612903,0.002264,11,3,1.267281,0.345622,0.252747,91,0.051576,7.293932,-95.306702,-38.626766,750821,659046,0.115607,0.131706,44.816666,4.5,0.051573,0.005178,82.533768,0.010967,0.03481,9.035714,0.645408,0.118929,0.025848,0.269007,ant,1.6,org.apache.tools.ant.taskdefs.Ant,24,3,0,17,118,72,2,15,17,0.851449275,1066,0.916666667,1,0.616666667,0.185185185,3,4,42.91666667,6,1.7083,2,1
main\org\apache\tools\ant\taskdefs\JikesOutputParser.java-->JikesOutputParser,2,0,2,0,,,2,100,27.304148,98.75,1,0.5,1,50,1,0,0,,0,0,1,100,0.460829,100,0,,0,,1,0,0,,0,0,1,100,27.18894,100,0,,0,,2,0.230415,0.000323,1,1,0.115207,0.115207,0,1,0.008841,1.250333,-14.097677,-5.713634,753424,671307,0.115207,0.1293,25.0131,2,0.028784,0.002301,0.9,0.00012,0.00174,2,1,0.5,0,0,ant,1.6,org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,22,44,1,2,5,0.805194805,156,1,1,0,0.261904762,0,0,11.41666667,4,1.25,0,0
main\org\apache\tools\ant\taskdefs\SignJar.java-->SignJar,9,19,72,26.388889,,,1,11.111111,60.138248,37.419353,26.5,0.368056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,72,26.388889,,,1,11.111111,60.138248,37.419353,26.5,0.368056,0,0,9,1.036866,0.001455,9,0,1.036866,0,0.263889,36,0.049327,6.975936,-72.551781,-29.404444,754292,659018,0.115075,0.131711,47.783344,1,0.054987,0.001151,0,0,0.011917,5.888889,0.654321,0.121803,0.000997,0.046435,ant,1.6,org.apache.tools.ant.taskdefs.SignJar,19,3,0,10,61,135,0,10,16,0.888888889,504,1,0,0.672727273,0.378947368,1,1,24.78947368,13,1.9474,0,0
main\org\apache\tools\ant\taskdefs\condition\And.java-->And,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0.115207,0.000162,1,1,0.115207,0.115207,,0,0.000348,0.049242,-8.587755,-3.480523,749956,655703,0.11574,0.132377,32.3619,4,0.03724,0.004603,0,0,0,1,1,1,1,0,ant,1.6,org.apache.tools.ant.taskdefs.condition.And,2,3,0,3,7,1,1,3,2,2,23,0,0,0.96969697,1,0,0,10.5,1,0.5,0,0
main\org\apache\tools\ant\taskdefs\condition\IsTrue.java-->IsTrue,2,0,2,0,,,2,100,43.202766,96.153847,1,0.5,1,50,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0,0,,0,0,1,100,42.857143,100,0,,0,,2,0.230415,0.000323,1,1,0.115207,0.115207,0,1,0.011516,1.628604,0.999985,0.405283,749089,671452,0.115874,0.129272,18.348818,4.5,0.021115,0.005178,0.390756,0.000052,0.017121,2,1,0.5,0,0,ant,1.6,org.apache.tools.ant.taskdefs.condition.IsTrue,3,2,0,4,6,0,1,3,3,0,30,1,0,0.818181818,0.666666667,0,0,8.666666667,2,1,0,0
main\org\apache\tools\ant\taskdefs\ExecuteOn.java-->ExecuteOn,19,50,342,14.619883,,,1,5.263158,53.1106,34.766212,146,0.426901,37.566666,10.984406,5,0,20,0,,,5,100,1.728111,45.454544,10,0.5,0,0,14,26,182,14.285714,,,1,7.142857,53.1106,35.653519,78,0.428571,0,0,19,2.18894,0.003072,14,5,1.612903,0.576037,0.146199,171,0.054959,7.772343,-76.560326,-31.029064,749952,657294,0.115741,0.132057,50.019058,6,0.057559,0.006904,113.666664,0.015104,0.041664,14.236842,0.749307,0.092488,0.055693,0.274801,ant,1.6,org.apache.tools.ant.taskdefs.ExecuteOn,23,4,2,22,77,149,2,20,16,0.826704545,1164,1,4,0.777777778,0.142857143,3,7,48.91304348,19,2.3043,0,0
main\org\apache\tools\ant\types\Assertions.java-->Assertions,8,20,56,35.714287,,,1,12.5,56.451614,47.024952,18,0.321429,5.5,9.821428,3,2,6,33.333332,,,1,33.333332,6.912442,74.074074,2,0.333333,0,0,6,11,30,36.666668,,,1,16.666666,55.875576,49.33876,9.5,0.316667,2.5,8.333333,8,0.921659,0.001294,6,3,0.691244,0.345622,0.357143,28,0.038618,5.461384,-44.984653,-18.231789,718756,667742,0.120764,0.12999,35.783344,21,0.041178,0.024166,3.083333,0.00041,0.001556,4.111111,0.513889,0.163296,0.067819,0.106997,ant,1.6,org.apache.tools.ant.types.Assertions,12,3,0,11,38,2,2,10,8,0.409090909,224,1,0,0.731707317,0.197916667,2,3,17.5,4,1.8333,2,1
