"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"Size",1642,9.54651162790698,15.1230098312667,228.705426356589,0,3,4,8,77,3.07496612361103,12.1623684735389,6.8860998084074e-21,5.24025267623074e-14
"Ties",2591,15.0639534883721,36.9806569093643,1367.56898544812,0,1,3,11,252,4.1607359240607,21.4142539676743,3.0093436365428e-23,0
"Pairs",53142,308.96511627907,1019.34705563348,1039068.41982864,0,6,12,56,5852,4.1365034339268,19.6535364065099,7.93796911263144e-25,0
"Density",2781.361803,17.4928415283019,14.7665780845462,218.051828327001,0,5.4506955,16.666666,25,66.666664,0.772238846862793,3.02240369642934,1.20913733721183e-07,NA
"nWeakComp",378,2.19767441860465,4.0257061926471,16.2063103495172,0,1,1,2,44,7.94913862545151,76.068966917909,4.73948125194393e-25,6.4170890823334e-14
"pWeakComp",6907.574602,40.1603174534884,32.8175020652583,1076.98844180324,0,14.285714,33.333332,50,100,0.752406182300985,2.33912736136658,4.69962324770413e-11,0.000380609994048986
"X2StepReach",3972.240799,23.09442325,18.1555770884478,329.624979414571,0,7.27424775,22.240803,37.458195,68.561874,0.521946300181319,2.21906087954537,3.36334922559619e-07,0.00668719369979365
"ReachEffic",10391.791628,60.7707112748538,26.3191426559763,692.69727014563,0,46.410767,62.931034,80.566036,100,-0.589778789683161,2.93063016116682,5.0465815276965e-06,NA
"Broker",25275.5,146.950581395349,493.268522473123,243313.835262818,0,2,5.5,25,2836.5,4.15077756940157,19.7324949558498,6.72592583274423e-25,0
"nBroker",60.093191,0.377944597484277,0.124751582237657,0.015562957270799,0,0.333333,0.416667,0.458333,0.5,-1.85369599815694,6.19916325879897,2.32136033220175e-14,NA
"EgoBetween",3270.74999,19.0159883139535,74.5164495269982,5552.70125010966,0,0,1,4.5,657.583313,5.73578312451252,40.3126644023165,1.09996762562446e-25,0
"nEgoBetween",1341.793505,8.43895286163522,10.6709271840228,113.868686966716,0,0,5,14.0491455,50,1.65890338816365,6.06279522931895,4.81143834960101e-14,NA
"Size2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"Ties2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"Pairs2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"Density2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"nWeakComp2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"pWeakComp2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"X2StepReach2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"ReachEffic2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"Broker2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"nBroker2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"EgoBetween2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"nEgoBetween2",0,0,0,0,0,0,0,0,0,NA,NA,-1,-1
"Size3",479,2.78488372093023,3.16508796998522,10.0177818577451,0,0,2,4,20,2.13909013476316,9.5135517079989,1.43355280231153e-14,1.08558599264397e-05
"Ties3",389,2.26162790697674,4.94249193971901,24.4282265741874,0,0,0,3,32,3.86087807168484,19.7768058667651,6.01380697178867e-22,9.43689570931383e-15
"Pairs3",2568,14.9302325581395,40.9474890368766,1676.69685842513,0,0,2,12,380,5.76349543726979,43.8324896491903,5.0445008985467e-24,0
"Density3",2124.868747,14.963864415493,17.3173021380608,299.888953340886,0,0,10,25,66.666664,0.895097150437356,2.69624621833658,4.228494458331e-12,NA
"nWeakComp3",218,1.26744186046512,1.23235540750272,1.5186998504012,0,0,1,2,7,1.73717842150851,7.64746905317529,3.36839692185072e-14,1.99286822599731e-08
"pWeakComp3",7993.398221,46.4732454709302,39.4965468977426,1559.97721684558,0,0,40,100,100,0.256268688840511,1.5413871545592,1.80112488851033e-12,1.44715371686033e-06
