"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"Size",2223,10.2916666666667,18.8902121819494,356.84011627907,0,3,4,8,109,3.70850491187218,16.8605221319895,8.19963277132393e-25,0
"Ties",4254,19.6944444444444,57.6032877506998,3318.13875968992,0,1,3,11.25,427,4.81443396915333,27.5614276599497,4.40621669453955e-27,0
"Pairs",97376,450.814814814815,1767.46335193425,3123926.70043066,0,6,12,56,11772,4.88280221352342,26.7544302731092,1.96641787259181e-28,0
"Density",3790.51121,18.764906980198,15.3008645207256,234.116455081599,0,5.82110425,16.666666,30,50,0.607433327639081,2.40644985320891,2.05375889347098e-09,NA
"nWeakComp",399,1.84722222222222,2.28438412985058,5.21841085271318,0,1,1,2,29,8.11953192129969,93.9826121436628,1.64665722000033e-25,4.01612076927904e-12
"pWeakComp",8076.25044,37.3900483333333,31.5220733092503,993.641105713748,0,14.285714,29.2735045,50,100,0.880844728644776,2.66599264764876,9.68434539847947e-13,3.10979954909474e-06
"X2StepReach",4772.12273,22.093160787037,18.4838222517681,341.651685034956,0,6.84143225,20.460358,37.0844,71.611252,0.644018170450157,2.40134175844306,1.4481002572881e-09,0.000207868455052829
"ReachEffic",13147.603458,61.1516439906977,26.570859109566,706.010553820407,0,47.568798,63.888889,80,100,-0.725621425220127,3.06099040212965,2.66601744297107e-08,NA
"Broker",46561,215.560185185185,856.671553075779,733886.149849268,0,2,6,25.125,5672.5,4.88933998088571,26.7561961739629,1.76028826944456e-28,0
"nBroker",74.047439,0.36657148019802,0.129261413285094,0.0167085129644598,0,0.333333,0.410714,0.45,0.5,-1.68194926651989,5.4310626720289,1.16320482307916e-15,NA
"EgoBetween",5206.799978,24.1055554537037,103.633062420131,10739.8116265748,0,0,1,5,896.5,6.56119832005269,50.2208240421432,6.66809508083203e-29,0
"nEgoBetween",1740.480156,8.6162383960396,10.0021412493306,100.042829571561,0,0,6.0795455,14.95879125,50,1.23616306392868,4.20515471925629,2.33663524604e-14,NA
"Size2",1658,7.67592592592593,17.8267260575062,317.792161929371,0,1,2,4.25,107,3.86853709421088,18.0114206552777,8.80171009671261e-26,0
"Ties2",2058,9.52777777777778,38.8061271434804,1505.91550387597,0,0,0,2,338,6.32264078315684,46.3535557018189,1.27107998129713e-28,0
"Pairs2",79394,367.564814814815,1550.2037001822,2403131.51205857,0,0,2,14,11342,5.10675390072225,29.7271067648077,1.12836804789266e-28,0
"Density2",1796.864179,11.23040111875,18.0177803228207,324.640407761425,0,0,0.9585865,15.4166665,100,1.84637101677385,6.32712053389851,1.83437595174547e-17,NA
