"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"Size",6727,9.93648449039882,27.6277096139091,763.290338510484,0,3,6,9,440,10.9863488616448,142.966322251222,2.68484191183411e-46,0
"Ties",15579,23.0118168389956,96.2454172079301,9263.18033352853,0,1,6,18,1548,11.6271738513566,157.004004545142,5.08625997615807e-47,0
"Pairs",576100,850.96011816839,9570.76344236492,91599512.8697089,0,6,30,72,193160,15.9987606283101,284.005040677673,3.62428422601742e-49,0
"Density",15068.558361,24.0711794904153,17.5043026776663,306.400612231356,0,11.904762,21.428572,33.333332,100,0.880596536817205,4.48800472443271,9.04345714675618e-16,NA
"nWeakComp",1129,1.66765140324963,1.64002343653479,2.68967687238338,0,1,1,2,25,6.50956601992362,73.2342027085593,3.39960074083653e-40,0
"pWeakComp",24620.24679,36.3666865435746,32.1301838626531,1032.34871504789,0,12.5,22.727272,50,100,1.00521395972289,2.6428673020672,8.99221616994127e-27,0
"X2StepReach",23766.159733,35.1051103884786,23.4645777370176,550.586408376541,0,5.418251,44.771862,55.988594,80.323196,-0.45583660397217,1.5552406001701,6.01208170798838e-26,0
"ReachEffic",42539.956535,62.8359771565731,24.0389937625877,577.873221117731,0,46.125187,59.15493,83,100,-0.153346336680452,2.73448354130622,7.21681190625804e-15,0.00104372094727967
"Broker",280260.5,413.974150664697,4740.09541640812,22468504.5566533,0,2,8.5,29.5,95806,16.0343625329057,285.235710258796,3.49932420282304e-49,0
"nBroker",227.157199,0.362870924920128,0.108324843597184,0.0117342717403544,0,0.319444,0.383333,0.43292825,0.5,-1.48949849752681,5.87050983399488,1.47126282902673e-22,NA
"EgoBetween",27127.477164,40.0701287503693,466.100521104129,217249.69577354,0,0,0,5,11325.52246,21.5770845751014,511.999582324598,2.96832620138481e-49,0
"nEgoBetween",4599.584745,7.34757946485623,11.3153371969186,128.036855879971,0,0,0.974379,11.472833,66.666664,2.19754046089756,8.55572968338179,5.02230618600262e-32,NA
"Size2",3700,5.46528803545052,27.3108458165296,745.88229921425,0,0,1,3,439,11.509462360205,152.831728536943,1.90207782083176e-47,0
"Ties2",6009,8.87592319054653,83.2789351029163,6935.38103187575,0,0,0,1,1534,14.5541417479584,231.340139673204,7.34150200335716e-49,0
"Pairs2",520738,769.184638109306,9437.79777475445,89072026.8371601,0,0,0,6,192282,16.2031545418843,291.400198888868,3.02505314361073e-49,0
"Density2",3457.245136,6.58522883047619,15.3413673494257,235.357552150026,0,0,0,5,100,3.45462676680253,17.0810382469004,4.71747282519476e-36,NA
"nWeakComp2",1175,1.73559822747415,3.31967241974788,11.0202249744347,0,0,1,2,35,5.18491416984056,38.2106052384422,3.63973124934902e-40,0
"pWeakComp2",32652.280627,48.2308428759232,44.8646624491999,2012.83793668065,0,0,42.857143,100,100,0.08762998331611,1.19498047644345,1.64346404498791e-30,0
"X2StepReach2",2408.26997,3.55726731166913,9.17175651776124,84.1211176210957,0,0,0.855513,2.186312,80.323196,4.58519775850496,27.4388574066077,3.32492798009876e-42,0
"ReachEffic2",32829.290081,48.7081455207715,41.8120580016415,1748.24819433263,0,0,57.525419,100,100,-0.0407300597612368,1.3429890905677,1.3996607824092e-27,NA
"Broker2",257364.5,380.15435745938,4677.73332763813,21881189.0844965,0,0,0,3,95374,16.2184323261505,291.988056470642,3.00373150801638e-49,0
"nBroker2",119.713769,0.228026226666667,0.229371209261478,0.0526111516380726,0,0,0.25,0.477083,0.5,0.0856118672976293,1.10904440917291,8.72615832981103e-29,NA
"EgoBetween2",13350.20735,19.719656351551,369.566988903258,136579.759287021,0,0,0,0,9386.65332,24.2624541492805,611.931785741793,1.10345085019386e-49,0
"nEgoBetween2",709.110428,1.35068652952381,7.32964282822317,53.7236639893234,0,0,0,0,80.952377,6.85393299738788,55.929432914256,1.29827230016192e-42,NA
"Size3",3145,4.64549483013294,4.33523454031888,18.7942585195738,0,1,4,6,25,1.55881154740853,6.04928982950777,4.3157077285143e-24,9.58726431576906e-11
"Ties3",5211,7.69719350073855,11.0094717604103,121.208468443271,0,0,3,11,63,2.08198141705866,7.82694644307492,8.74138431472587e-32,0
"Pairs3",24170,35.7016248153619,71.9535489563596,5177.31320741524,0,0,12,30,600,4.01862508539047,22.8153941976063,2.95017046208433e-39,0
"Density3",14853.318311,25.7423194298094,19.7921688570375,391.729948065485,0,10,25,38.095238,100,0.64325026931381,3.78504973245821,3.41517772858945e-16,NA
"nWeakComp3",853,1.25997045790251,1.00754931414187,1.01515562042775,0,1,1,2,12,3.8223146492356,32.5817552098636,3.95588115497359e-35,0
"pWeakComp3",26915.493476,39.7570066115214,35.1154763649965,1233.09668034063,0,14.285714,25,63.157894,100,0.770600347625572,2.13732992843763,3.41522238710585e-26,0
"X2StepReach3",22907.319478,33.8365132614476,23.8729829577575,569.91931530138,0,2.091255,43.060837,55.323193,63.4981,-0.434378210721248,1.477506634727,3.58793659025753e-27,0
"ReachEffic3",40541.998069,60.2407103551263,30.8872273170492,954.020811335072,0,43.217449,58.594593,91.111115,100,-0.446585610320124,2.43415768622835,1.44107277676228e-19,NA
"Broker3",9479.5,14.0022156573117,31.5441070621736,995.030690349873,0,0,3,12,278,4.4806547973244,27.2672985746415,1.01228450659971e-40,0
"nBroker3",173.233402,0.300231199306759,0.148331093664834,0.0220021133478057,0,0.25,0.333333,0.4,0.5,-0.970142443114112,2.9746881488174,1.89434565826313e-22,NA
"EgoBetween3",907.000002,1.33973412407681,12.9302626528824,167.191692272526,0,0,0,0,283.75,17.1604133474012,349.374903022375,7.41031718910441e-49,0
"nEgoBetween3",825.680133,1.43098809878683,6.78421597451928,46.0255863889226,0,0,0,0,66.666664,6.16257917748243,45.6101572823851,1.57579454527205e-43,NA
"Degree",6727,9.93648449039882,27.6277096139091,763.290338510484,0,3,6,9,440,10.9863488616448,142.966322251222,2.68484191183411e-46,0
"OutDegree",3145,4.64549483013294,4.33523454031888,18.7942585195738,0,1,4,6,25,1.55881154740853,6.04928982950777,4.3157077285143e-24,9.94357929329226e-11
"InDegree",3700,5.46528803545052,27.3108458165296,745.88229921425,0,0,1,3,439,11.509462360205,152.831728536943,1.90207782083176e-47,0
