"","Sum","Mean","SD","Var","Min","25%","Median","75%","Max","Skewness","Kurtosis","shapiro.p","ks.p"
"Size",1422,4.77181208053691,6.18798749981775,38.2911892979007,0,2,3,6,43,3.79796759127076,20.1789259403762,4.40857664721401e-26,9.17710352155154e-13
"Ties",871,2.92281879194631,4.99670761373468,24.9670869771541,0,0,1,4,31,2.84956842225135,12.6496654714867,6.49387703766303e-25,0
"Pairs",16736,56.1610738255034,214.877306377731,46172.2567961494,0,2,6,30,1806,6.12778258479594,41.6257053270706,6.98751116454577e-33,0
"Density",3760.312803,14.1365142969925,19.2783346526721,371.654186980416,0,0,8.2575755,17.55952375,100,2.05980985973138,8.08827533977181,2.71140124034763e-20,NA
"nWeakComp",796,2.67114093959732,3.62360936385532,13.13054482182,0,1,2,3,30,4.59613215807588,28.1660574474744,4.0346637553947e-28,0
"pWeakComp",18824.947248,63.1709639194631,34.0087843855307,1156.59741538152,0,40,66.666664,100,100,-0.35344323889198,1.84780172929247,5.1019841768685e-15,1.17350573702879e-13
"X2StepReach",2365.707977,7.93861737248322,7.49381757118716,56.1573017902334,0,2.212389,6.19469,11.00663725,48.451328,1.92067487233478,8.82515755339398,7.7316958658381e-17,9.46213143693253e-06
"ReachEffic",22211.512662,75.8072104505119,26.6890148804295,712.303515287789,0,67.021278,81.081078,96.153847,100,-1.63172791703458,5.27074252110878,3.8290296070322e-19,NA
"Broker",7932.5,26.6191275167785,106.01983520937,11240.2054578221,0,0.5,2.5,11.5,891,6.16460494343532,41.9618221938651,4.99704036637166e-33,0
"nBroker",103.198439,0.387964056390977,0.149871710204027,0.0224615295194798,0,0.3729165,0.4381945,0.5,0.5,-1.66138103684816,4.68947925175831,7.84342792698249e-21,NA
"EgoBetween",2114.916668,7.09703579865772,24.9574886153572,622.876237985685,0,0,1,4,325.5,8.49960698269614,95.8833393067394,1.68128744879912e-32,0
"nEgoBetween",5527.754795,20.7810330639098,18.8127577508186,353.919854190986,0,0,16.666666,33.333332,54.25,0.372918047383777,1.7121101026416,9.46089425888033e-15,NA
"Size2",919,3.08389261744966,5.73632253663638,32.9053962443224,0,1,1,3,41,4.42714347122094,25.0325645529863,9.18129328229423e-29,0
"Ties2",426,1.42953020134228,3.43727837203054,11.8148826068289,0,0,0,1,23,3.62194838671398,17.9343141599388,1.20178036602204e-28,0
"Pairs2",11688,39.2214765100671,188.243156944769,35435.4861365331,0,0,0,6,1640,6.51254959935688,46.2401478959804,1.23523553337115e-33,0
"Density2",2925.419529,15.5607421755319,24.1170304410414,581.631157294118,0,0,0,27.4999995,100,1.7591668619957,5.84620230657834,1.99499498540826e-18,NA
"nWeakComp2",603,2.02348993288591,3.77696169310882,14.2654396312114,0,1,1,2,31,4.75944153352087,28.7823820031933,1.03835888577559e-29,0
"pWeakComp2",19677.213583,66.0309180637584,39.9683123578201,1597.46599273228,0,30.1923075,100,100,100,-0.614253786060014,1.73800204740498,1.45298665025882e-20,0
"X2StepReach2",1017.699132,3.41509775838926,5.65669062346063,31.9981488095474,0,0.884956,1.769912,3.761062,43.584072,4.20692959851944,24.7343063640583,3.81598382245404e-27,0
"ReachEffic2",21022.45655,71.2625645762712,36.7093629945378,1347.57733146474,0,59.545454,86.95652,100,100,-1.09317544496805,2.71517073906841,3.15091524738689e-21,NA
"Broker2",5631,18.8959731543624,93.0594877836656,8660.0682665582,0,0,0,3,811,6.5345374056418,46.4798222397925,1.02431949094577e-33,0
"nBroker2",53.372899,0.28389839893617,0.20783563988038,0.0431956532044871,0,0,0.333333,0.49533725,0.5,-0.39685411028161,1.48933316858709,4.58447924727084e-15,NA
"EgoBetween2",421.416666,1.41414988590604,11.3227288386343,128.204188353242,0,0,0,0,188,15.2293378047172,249.416848650271,3.016631439534e-35,0
"nEgoBetween2",1857.759095,9.88169731382979,23.4292576555348,548.930114289434,0,0,0,0,100,2.60874247070829,9.04213875659214,4.34270615218127e-23,NA
"Size3",677,2.27181208053691,2.36200509859304,5.57906808577949,0,1,2,3,21,2.4513146496565,15.9130543039751,5.421597768927e-19,3.23826805370686e-08
"Ties3",311,1.04362416107383,2.14651301751556,4.60751813436377,0,0,0,1,17,3.33781097697652,17.8158532249702,6.12172097500359e-27,0
"Pairs3",2518,8.4496644295302,27.5905454556486,761.238198540212,0,0,2,6,420,11.5724244539038,168.276898955378,1.19582385052013e-32,0
"Density3",2690.854953,11.4993801410256,19.5980974716596,384.085424508669,0,0,0,16.666666,100,2.49650845587811,9.94209391794197,4.74111031933272e-22,NA
"nWeakComp3",453,1.52013422818792,1.40989671115684,1.98780873613088,0,1,1,2,14,2.81095642874946,22.7073787577544,7.25379902805602e-20,3.86525625506451e-07
"pWeakComp3",18114.0295,60.7853338926175,40.0282665414132,1602.26212231042,0,21.25,66.666664,100,100,-0.453055360790332,1.65667843485722,9.41199318621831e-19,0
"X2StepReach3",1699.336293,5.70247078187919,5.68306331741343,32.2972086697302,0,0.663717,5.088496,8.79424825,29.424778,1.07994752267218,4.0447768140971,1.81554449313421e-14,1.00584457163322e-06
"ReachEffic3",20271.852683,68.4859887939189,39.3401456964113,1547.64706341487,0,52.58620775,86.1925735,100,100,-1.00928608393467,2.29072327414217,4.33861251407015e-22,NA
"Broker3",1103.5,3.70302013422819,13.2735994374747,176.188442026529,0,0,0.75,2.5,206,12.2766029115896,183.200386765615,4.05654774801643e-33,0
"nBroker3",69.545734,0.297203991452991,0.211141796281846,0.0445808581371244,0,0,0.416667,0.5,0.5,-0.550782055724004,1.51483629506648,2.08771424454541e-18,NA
"EgoBetween3",669.583333,2.24692393624161,14.0379680903829,197.064548106609,0,0,0,1,234,15.2759102254842,251.162617157745,6.42221175988972e-35,0
"nEgoBetween3",3621.011872,15.4744097094017,20.1507566752077,406.052994583427,0,0,0,33.333332,63.333332,0.831878468137747,2.02994124857956,3.3512989005869e-19,NA
"Degree",1422,4.77181208053691,6.18798749981775,38.2911892979007,0,2,3,6,43,3.79796759127076,20.1789259403762,4.40857664721401e-26,9.20263865111792e-13
"OutDegree",677,2.27181208053691,2.36200509859304,5.57906808577949,0,1,2,3,21,2.4513146496565,15.9130543039751,5.421597768927e-19,3.04046606780517e-08
"InDegree",919,3.08389261744966,5.73632253663638,32.9053962443224,0,1,1,3,41,4.42714347122094,25.0325645529863,9.18129328229423e-29,0
"Clus.Coef",37.603134,0.154111204918033,0.196361387547604,0.0385577945196204,0,0,0.1,0.2,1,1.96452744303054,7.63684185659197,1.34502504597195e-18,NA
"Eigenvec",6.647066,0.0223055906040268,0.0377412131781036,0.00142439917215506,0,0.004068,0.01191,0.028559,0.322724,5.10371692822527,35.8786757970089,5.81172843192776e-28,0
"Power",33282.566333,111.686464204698,385.435267597345,148560.345507837,-35.993404,2.5e-07,1.959815,11.29419325,2892.3396,4.05763484857354,20.7430194114513,2.4228708218584e-31,0
"inCloseness",72.720135,0.244027298657718,0.0482243857457366,0.0023255913805536,0.220751,0.221728,0.224214,0.236745,0.571443,3.46117426284126,17.2741961851775,1.22286480314554e-27,0
"outCloseness",68.30926,0.229225704697987,0.0121821644660334,0.000148405131077486,0.220751,0.221239,0.2232085,0.2341325,0.2692,1.91667829778584,6.16130754489499,1.50758193947904e-22,9.99200722162641e-16
"OutdwReach",2351.038177,7.8893898557047,7.98003911415966,63.6810242635181,1,2,4.25,12.166667,36.859524,1.33044901613271,4.11451111603149,5.15035958478209e-18,5.94190252556359e-11
"IndwReach",4034.749361,13.539427385906,20.556627687688,422.574941890219,1,2.5,5.266667,13.85833225,129.283401,2.90500643052484,13.0036795383322,4.78912153868873e-25,0
"Betweenness",20165.183502,67.6684010134228,264.659439765153,70044.6190568045,0,0,4,26.321429,3081.533447,8.57010650806377,88.2668281309271,5.84755583716846e-33,0
"Betweenness2",186.107353,0.624521318791946,1.896138783092,3.59534228474562,0,0,0.0924275,0.4962775,20.562744,6.68836719359397,57.2384467798948,1.42220452731708e-31,0
