Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirects,name, version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,bug_2
camel-core\src\main\java\org\apache\camel\view\RouteDotGenerator.java-->RouteDotGenerator,8,14,56,25,,,1,12.5,14.750543,76.1194,21,0.375,5,8.928572,2,0,2,0,,,2,100,1.373825,95,1,0.5,0,0,6,11,30,36.666668,,,1,16.666666,13.95517,77.822578,9.5,0.316667,0,0,8,0.578453,0.0014,6,2,0.433839,0.144613,0.25,28,0.006395,0.904334,-154.599686,-43.65712,1898868,1621378,0.072833,0.085298,75.078537,7.5,0.054247,0.005419,299.017151,0.015645,0.073824,5,0.625,0.199488,0.017533,0.252342,camel,1.4,org.apache.camel.view.RouteDotGenerator,8,2,0,8,31,28,1,7,1,2,394,0,0,0.588235294,0.347222222,1,1,48.25,7,3.125,1,1
components\camel-cxf\src\main\java\org\apache\camel\component\cxf\feature\MessageInvokerInterceptor.java-->MessageInvokerInterceptor,1,0,0,,0,0,1,100,0.21692,100,0,,0,,1,0,0,,0,0,1,100,0.21692,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.072307,0.000175,0,1,0,0.072307,,0,0,0,-0.000003,-0.000001,1909925,1914072,0.072411,0.072254,1,3,0.000723,0.002168,0,0,0,1,1,1,1,0,camel,1.4,org.apache.camel.component.cxf.feature.MessageInvokerInterceptor,5,0,0,9,17,10,2,8,2,2,97,0,0,0,0.45,0,0,18.4,2,1,0,0
components\camel-jhc\src\main\java\org\apache\camel\component\jhc\JhcProducer.java-->JhcProducer,4,1,12,8.333333,,,3,75,6.290672,88.775513,5.5,0.458333,2,16.666666,1,0,0,,0,0,1,100,0.289226,100,0,,0,,4,1,12,8.333333,,,3,75,6.290672,88.775513,5.5,0.458333,2,16.666666,4,0.289226,0.0007,4,1,0.289226,0.072307,0.083333,6,0.002015,0.28497,9.705174,2.740626,1909925,1867116,0.072411,0.074071,15.233333,3,0.011007,0.002168,6,0.000314,0.078861,3.5,0.875,0.308846,0.136507,0.060533,camel,1.4,org.apache.camel.component.jhc.JhcProducer,13,3,0,41,73,50,5,41,5,0.892857143,344,0.714285714,0,0.64516129,0.25,1,1,24.92307692,5,1.6154,0,0
components\camel-bam\src\main\java\org\apache\camel\bam\model\ActivityDefinition.java-->ActivityDefinition,6,7,30,23.333334,,,1,16.666666,1.807665,48.076923,11.5,0.383333,4,13.333333,4,4,12,33.333332,,,1,25,1.807665,59.523811,4,0.333333,0,0,2,1,2,50,,,1,50,0.578453,80,0.5,0.25,0,0,6,0.433839,0.00105,2,4,0.144613,0.289226,0.233333,15,0.002829,0.400102,2.575038,0.72716,1893338,1908543,0.073046,0.072464,3.833333,10.5,0.00277,0.007587,5.4,0.000283,0.022089,4.416667,0.736111,0.282765,0.02322,0.289286,camel,1.4,org.apache.camel.bam.model.ActivityDefinition,7,2,0,6,13,17,4,2,7,0.75,46,1,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571,0,0
camel-core\src\main\java\org\apache\camel\impl\ExpressionSupport.java-->ExpressionSupport,2,0,2,0,,,2,100,8.604483,100,1,0.5,1,50,1,0,0,,0,0,1,100,0.289226,100,0,,0,,1,0,0,,0,0,1,100,8.315257,100,0,,0,,2,0.144613,0.00035,1,1,0.072307,0.072307,0,1,0.00311,0.439755,1.255059,0.354414,1912689,1911307,0.072307,0.072359,2.5,2,0.001806,0.001445,1,0.000052,0.034415,2,1,0.5,0,0,camel,1.4,org.apache.camel.impl.ExpressionSupport,6,1,6,11,14,15,7,4,5,2,52,0,0,0,0.541666667,0,0,7.666666667,2,1,0,0
components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\FtpEndpoint.java-->FtpEndpoint,6,9,30,30,,,1,16.666666,2.096891,47.540985,10.5,0.35,8.5,28.333334,3,0,6,0,,,3,100,1.084599,68.181816,3,0.5,3,100,6,9,30,30,,,1,16.666666,2.096891,47.540985,10.5,0.35,8.5,28.333334,6,0.433839,0.00105,6,3,0.433839,0.21692,0.3,15,0.000805,0.113835,35.566231,10.043483,1900254,1857433,0.07278,0.074458,20.283331,6.666667,0.014656,0.004817,48.785713,0.002552,0.002336,4.166667,0.694444,0.277994,0.043014,0.262953,camel,1.4,org.apache.camel.component.file.remote.FtpEndpoint,10,4,0,11,25,45,3,11,8,1,101,1,0,0.844444444,0.314814815,0,0,9,1,0.7,0,0
components\camel-spring\src\main\java\org\apache\camel\spring\CamelBeanPostProcessor.java-->CamelBeanPostProcessor,7,12,42,28.571428,,,1,14.285714,17.498192,78.827362,15,0.357143,1.5,3.571429,1,0,0,,0,0,1,100,0.939986,100,0,,0,,6,9,30,30,,,1,16.666666,17.281273,81.292519,10.5,0.35,0,0,7,0.506146,0.001225,6,1,0.433839,0.072307,0.285714,21,0.00844,1.19361,-0.062761,-0.017723,1911307,1614636,0.072359,0.085654,62.515499,2.5,0.04517,0.001806,16.870832,0.000883,0.040331,3.928571,0.561224,0.184223,0.00513,0.132751,camel,1.4,org.apache.camel.spring.CamelBeanPostProcessor,18,1,0,29,59,119,4,28,6,0.705882353,350,1,1,0,0.235294118,0,0,18.27777778,6,1.6111,0,0
camel-core\src\main\java\org\apache\camel\processor\RedeliveryPolicy.java-->RedeliveryPolicy,6,4,30,13.333333,,,2,33.333332,2.53073,71.428574,13,0.433333,0,0,6,4,30,13.333333,,,2,33.333332,2.53073,71.428574,13,0.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.433839,0.00105,0,6,0,0.433839,0.133333,15,0.000999,0.141347,-0.00015,-0.000042,1135928,1914072,0.121751,0.072254,1,144.436356,0.000723,0.104362,0,0,0.01317,4.833333,0.805556,0.251699,0.022476,0.217064,camel,1.4,org.apache.camel.processor.RedeliveryPolicy,31,1,0,10,49,379,8,2,29,0.855555556,328,1,0,0,0.3,0,0,9.290322581,8,1.3548,4,1
components\camel-cxf\src\main\java\org\apache\camel\component\cxf\feature\MessageDataFormatFeature.java-->MessageDataFormatFeature,3,0,6,0,,,3,100,0.433839,85.714287,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,,,3,100,0.433839,85.714287,3,0.5,0,0,3,0.21692,0.000525,3,0,0.21692,0,0,3,0,0,3.509991,0.99118,1914072,1907159,0.072254,0.072516,5,1,0.003613,0.000723,0,0,0.001674,3,1,0.333333,0,0,camel,1.4,org.apache.camel.component.cxf.feature.MessageDataFormatFeature,5,1,0,12,26,2,2,10,3,0.583333333,154,1,0,0.571428571,0.5,1,1,29.2,1,0.6,0,0
camel-core\src\main\java\org\apache\camel\processor\RecipientList.java-->RecipientList,8,3,56,5.357143,,,5,62.5,13.521331,84.615387,26.5,0.473214,12,21.428572,2,0,2,0,,,2,100,1.012292,93.333336,1,0.5,0,0,6,3,30,10,,,3,50,12.725958,85.43689,13.5,0.45,0,0,8,0.578453,0.0014,6,2,0.433839,0.144613,0.053571,28,0.00597,0.844222,12.151615,3.431472,1141846,1886430,0.12112,0.073313,13.416667,119.397934,0.009694,0.08627,278.633942,0.014578,0.166728,7.25,0.90625,0.136791,0.004082,0.04394,camel,1.4,org.apache.camel.processor.RecipientList,6,2,0,15,25,5,2,13,3,0.6,88,1,2,0.722222222,0.416666667,1,1,13.33333333,1,0.8333,2,1
